epoch,train_loss,val_loss,val_accuracy,val_macro_f1,elapsed_seconds
1,2.3721883878983587,2.2855727815869042,0.12826116650730773,0.06280833942400302,5.175854206085205
2,2.3286796793969162,2.27573201839039,0.1406911624095069,0.079617443052504,1.6988146305084229
3,2.3047738412504937,2.26864407886786,0.13659336156262805,0.10120019242423206,1.7012615203857422
4,2.2931942620311054,2.2628160873864327,0.1494331375495151,0.09454172735130315,1.7155983448028564
5,2.2784852276569127,2.2543794608575336,0.15598961890452123,0.10614577571398945,1.7012584209442139
6,2.2659799519145296,2.2383421455115475,0.18276191777079634,0.14224800216209096,1.8134832382202148
7,2.243754381767688,2.2295321667231818,0.19095751946455403,0.16641159133542188,1.7093021869659424
8,2.22784570840071,2.203013112287413,0.2078950962983199,0.17266830994082924,1.7029027938842773
9,2.206416215284414,2.1834292708158394,0.21253927059144925,0.1741902070047808,1.69972825050354
10,2.1821128227486577,2.1496906033827137,0.23453080180303237,0.20210827372473128,1.7046470642089844
11,2.1655219815951288,2.135180708570992,0.2384920092883486,0.2055852576357649,1.709242820739746
12,2.1443210443005647,2.1252540320976236,0.24258981013522743,0.20116972432458557,1.7046151161193848
13,2.1214053629200684,2.1086768251578514,0.24996585165960936,0.20651480208026252,1.7096471786499023
14,2.0947677503651376,2.05443190844426,0.2849337522196421,0.2630173629618652,1.711151361465454
15,2.0774044251675328,2.0372812625505676,0.2984564950143423,0.27720773421686984,1.707470178604126
16,2.04312678884597,2.024318764727879,0.2916268269362109,0.2676927880915117,1.710456132888794
17,2.015048533177392,1.9822971849978221,0.312525611255293,0.2900899856498712,1.8092448711395264
18,1.9882727184790618,1.93975440865738,0.3364294495287529,0.31926182953554494,1.711287260055542
19,1.967491492057156,1.907523214369259,0.3499521923234531,0.33409699985430824,1.7198975086212158
20,1.9411858149820922,1.9371404557943899,0.3330146154896872,0.3141776867441636,1.72456693649292
21,1.9203964848847261,1.8797077895057541,0.3627919683103401,0.34610105200586794,1.714857816696167
22,1.8894883489815,1.8365673149662776,0.3894276738150526,0.38020615764388255,1.709712028503418
23,1.8699584496691535,1.8430919621489346,0.385603059691299,0.37141943690267604,1.7167937755584717
24,1.8457656441911487,1.8164870791577883,0.3969403087009971,0.38242069472147977,1.7072086334228516
25,1.8204777037720188,1.756962658831077,0.44133315120885125,0.43992571922026846,1.7154145240783691
26,1.8036010581378428,1.768195024052534,0.4159267859582024,0.4035223731683003,1.7299916744232178
27,1.7838786785352374,1.7749143902224085,0.4062286572872558,0.3914449475504744,1.8066060543060303
28,1.7603076907732533,1.7067634376439382,0.45062149979510996,0.43907406227804613,1.7121474742889404
29,1.7354590239297982,1.717779148717572,0.4444747985247917,0.43795965145669696,1.7109880447387695
30,1.7125773356222982,1.6972231692978632,0.4499385329872968,0.44089256814933736,1.7106220722198486
31,1.6942472477966524,1.6379403222732378,0.47944269908482445,0.47206787706278774,1.711359977722168
32,1.6719865512066379,1.611327737508747,0.5019806037426581,0.4975400987584373,1.7205638885498047
33,1.6578223484023242,1.6043165501244259,0.5004780767654692,0.4940559792521115,1.727379560470581
34,1.6263807208994485,1.655771985892275,0.462368528889496,0.45436071466607053,1.7079331874847412
35,1.6182934217780809,1.549147252176095,0.5329872968173747,0.5322695312592337,1.7156355381011963
36,1.5967592871436056,1.5256255133818641,0.5414560852342576,0.5380415340663197,1.719991683959961
37,1.581311767437234,1.5452471743547074,0.5096298319901653,0.5000429974826637,1.8035459518432617
38,1.5630575001171936,1.5058137511086747,0.5448709192733233,0.5387118577399217,1.7160804271697998
39,1.546699179149613,1.4808991424471705,0.5444611391886355,0.5385601493797598,1.7161595821380615
40,1.5388376228146692,1.4680225466170804,0.556754541729272,0.5519481805494931,1.717466115951538
41,1.5175870534908573,1.4629732725350295,0.5538860811364568,0.5467581385842742,1.7147367000579834
42,1.5014335181157898,1.4371585963837616,0.5702772845239721,0.5663998822377084,1.71696138381958
43,1.4854053634297948,1.4220206904095423,0.5758776123480399,0.5732433328538316,1.7153470516204834
44,1.4731598387973714,1.4054789175640086,0.5704138778855348,0.5677662339543744,1.7156009674072266
45,1.4578811128726181,1.3953284372187202,0.5773801393252288,0.5703041556392666,1.711883783340454
46,1.4498990773937575,1.3753361360669512,0.5951372763283704,0.5938198606360076,1.7109706401824951
47,1.4311841307754483,1.3559214327768816,0.6045622182761918,0.6010560035702571,1.718543529510498
48,1.414812196248109,1.3658455388986612,0.6038792514683786,0.5991455226468619,1.7983386516571045
49,1.404988991158605,1.342060988448614,0.6105723261849474,0.6064693370943686,1.7086718082427979
50,1.3975909449314436,1.3260912831860998,0.6126212266083868,0.6093032977082047,1.7213959693908691
