epoch,train_loss,val_loss,val_accuracy,val_macro_f1,elapsed_seconds
1,2.372381198169581,2.2814257615122497,0.1368478557771101,0.06247150920810862,5.163330554962158
2,2.3239595223984155,2.275206797893371,0.13944277519803333,0.0880687500092004,1.712841272354126
3,2.3106005031149413,2.264364632580717,0.14463261403987981,0.10457202125696771,1.708918809890747
4,2.292808638659359,2.2613424303361676,0.16293362469270692,0.13973727436778302,1.6991612911224365
5,2.279799272661933,2.2549874914112524,0.15979240644632614,0.12238849827010576,1.7011914253234863
6,2.267489398813187,2.2389994585849458,0.18137121005189838,0.15258858531437416,1.8221278190612793
7,2.24983040949096,2.2273617414658395,0.18178093417099153,0.14065391325995125,1.7017836570739746
8,2.2268035572488283,2.1894694641293544,0.21087134662660476,0.1845220374425686,1.7042768001556396
9,2.2070266492291672,2.1639871526956234,0.22999180551761814,0.21547531436207817,1.7054405212402344
10,2.178696919520942,2.165086721761798,0.22111444960393334,0.1724869354188465,1.708113193511963
11,2.158801095903821,2.135090828430324,0.24009833378858236,0.20415528834825322,1.7040107250213623
12,2.1342907172911505,2.1491833822677058,0.22384594373122096,0.18911755569009073,1.7071235179901123
13,2.1148998048695855,2.0599481182259898,0.2909041245561322,0.2681789772158938,1.7195563316345215
14,2.0900258993195004,2.041700268143417,0.30223982518437587,0.28249393244180626,1.7105998992919922
15,2.067721999249504,2.0408615540754793,0.2977328598743513,0.27690201372747697,1.6992261409759521
16,2.0402073879707405,1.9993907358111727,0.3156241464080852,0.2915136546799711,1.703800916671753
17,2.024673734113311,1.9726635261625256,0.33064736410816714,0.31033369335243366,1.8071234226226807
18,1.99732251081326,1.940053151299217,0.34239278885550395,0.3256014527708831,1.7058703899383545
19,1.973647445717094,1.906528537666104,0.3621961212783393,0.34981075314671295,1.7153475284576416
20,1.9502875250863412,1.921399334095046,0.346353455340071,0.3244725678387456,1.7086181640625
21,1.9215352630771545,1.8862074999430245,0.3606937995083311,0.3439372687249983,1.6997063159942627
22,1.9024212993443979,1.881029530028703,0.3576891559683147,0.340934360513476,1.7019217014312744
23,1.8757275190971692,1.7974850210587336,0.4091778202676864,0.40541504650394533,1.7101147174835205
24,1.8471340606217392,1.7775802798559026,0.42065009560229444,0.413246576716093,1.711357831954956
25,1.829038432269252,1.7583133474916293,0.43963397978694346,0.43035910430597396,1.712437391281128
26,1.8036757254292244,1.7230767362985868,0.4481016115815351,0.4432957321789859,1.7112839221954346
27,1.7863788564790035,1.7295500451637338,0.43758535919147773,0.4340791430562341,1.8203086853027344
28,1.7663786610799763,1.6741269765346958,0.47719202403714833,0.4728871740059709,1.7145106792449951
29,1.7440999533348105,1.6973984846486578,0.4465992898115269,0.4364393933574563,1.7099757194519043
30,1.7225756388374027,1.6267108535935924,0.49084949467358646,0.4853702916849854,1.7082297801971436
31,1.70742936050538,1.6223924170749104,0.49303468997541655,0.48708105482586916,1.7114100456237793
32,1.6838523980764022,1.6226281177733837,0.4826550122917236,0.4710489247483687,1.7096898555755615
33,1.6649121119228787,1.5976554121810926,0.4954930346899754,0.4866848532499285,1.708195447921753
34,1.6468729453537552,1.5724754635019726,0.5125648729855231,0.5114860896447229,1.7087128162384033
35,1.619174223175424,1.5545003277719494,0.5304561595192571,0.5304128109060335,1.7124013900756836
36,1.606780594065202,1.514978215362947,0.5400163889647637,0.5377021516413454,1.706721305847168
37,1.591623391507645,1.5218841930908833,0.5303195848128927,0.5243516277593336,1.8002498149871826
38,1.5695325329186074,1.484582854339706,0.5576345260857689,0.5568609694362556,1.7255866527557373
39,1.5569947086772595,1.4672185541078453,0.5652827096421743,0.5627120221350461,1.7142508029937744
40,1.5371460901151652,1.4693313526084795,0.5603660202130566,0.5609966638805426,1.7087855339050293
41,1.5219266522974944,1.4326854042588801,0.5771647090958755,0.5776244536724083,1.7123541831970215
42,1.501136167955581,1.4240171699633335,0.5809888008740781,0.581555919768359,1.7259294986724854
43,1.486556052857682,1.3997657622381887,0.5869980879541109,0.5870905520932624,1.7080583572387695
44,1.4771883309245695,1.4003353715105742,0.5868615132477465,0.5833169747819533,1.6979858875274658
45,1.460309044386906,1.4079241427656277,0.5826276973504507,0.579038723855884,1.7204113006591797
46,1.4454129619950957,1.376448625783652,0.5906856050259492,0.5899652487687727,1.7257633209228516
47,1.4311709203608938,1.3587638201266812,0.6040699262496586,0.6030790621237805,1.7153995037078857
48,1.4139764182360484,1.352911423738131,0.6036602021305654,0.6042324386479957,1.8048665523529053
49,1.408355953176259,1.3361513762485782,0.6122644086315214,0.613950428311975,1.7034058570861816
50,1.3890968745924088,1.348234697724587,0.6039333515432942,0.6025957110869447,1.7028753757476807
