experiment_id,category,method_family,model,dataset,subject_setting,split_mode,evaluation_level,noise_type,noise_level,denoise_method,accuracy,macro_f1,std_accuracy,std_macro_f1,source_metrics_file,notes
dl_noise_wgn_lvl10p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,10.0,pca,0.390930,0.387536,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/wgn_lvl10p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl0p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,0.0,none,0.391886,0.386241,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/wgn_lvl0p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl0p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,0.0,notch,0.397350,0.392069,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/wgn_lvl0p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl0p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,0.0,wavelet,0.282475,0.269838,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/wgn_lvl0p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl0p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,0.0,kalman,0.316214,0.312162,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/wgn_lvl0p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl0p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,0.0,pca,0.287939,0.278180,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/wgn_lvl0p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvlneg5p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,-5.0,none,0.210354,0.201879,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/wgn_lvlneg5p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvlneg5p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,-5.0,notch,0.219915,0.211199,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/wgn_lvlneg5p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvlneg5p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,-5.0,wavelet,0.231526,0.210572,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/wgn_lvlneg5p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvlneg5p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,-5.0,kalman,0.292310,0.278030,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/wgn_lvlneg5p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvlneg5p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,-5.0,pca,0.178937,0.170630,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/wgn_lvlneg5p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl20p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,20.0,none,0.613714,0.610239,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvl20p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl20p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,20.0,notch,0.610299,0.606468,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvl20p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl20p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,20.0,wavelet,0.248054,0.227526,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvl20p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl20p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,20.0,kalman,0.242726,0.217413,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvl20p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl20p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,20.0,pca,0.406502,0.403311,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvl20p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl10p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,10.0,none,0.588854,0.583865,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvl10p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl10p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,10.0,notch,0.589674,0.584743,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvl10p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl10p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,10.0,wavelet,0.268952,0.256311,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvl10p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl10p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,10.0,kalman,0.277421,0.265612,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvl10p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl10p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,10.0,pca,0.387652,0.384721,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvl10p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl0p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,0.0,none,0.330693,0.320541,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvl0p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl0p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,0.0,notch,0.329463,0.319253,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvl0p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl0p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,0.0,wavelet,0.251605,0.227334,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvl0p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl0p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,0.0,kalman,0.286163,0.267644,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvl0p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl0p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,0.0,pca,0.243409,0.229409,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvl0p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvlneg5p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,-5.0,none,0.174703,0.153864,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvlneg5p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvlneg5p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,-5.0,notch,0.178254,0.157194,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvlneg5p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvlneg5p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,-5.0,wavelet,0.166098,0.130251,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvlneg5p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvlneg5p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,-5.0,kalman,0.195192,0.167115,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvlneg5p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvlneg5p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,-5.0,pca,0.156673,0.133251,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/pink_lvlneg5p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p1_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.1,none,0.617539,0.614376,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl0p1_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p1_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.1,notch,0.615899,0.612280,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl0p1_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p1_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.1,wavelet,0.241087,0.218436,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl0p1_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p1_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.1,kalman,0.239448,0.211839,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl0p1_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p1_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.1,pca,0.411283,0.407836,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl0p1_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p3_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.3,none,0.613577,0.610129,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl0p3_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p3_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.3,notch,0.612621,0.609164,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl0p3_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p3_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.3,wavelet,0.241770,0.219638,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl0p3_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p3_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.3,kalman,0.243409,0.216629,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl0p3_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p3_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.3,pca,0.414697,0.410530,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl0p3_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p6_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.6,none,0.590630,0.585430,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl0p6_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p6_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.6,notch,0.606065,0.602302,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl0p6_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p6_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.6,wavelet,0.242453,0.219961,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl0p6_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p6_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.6,kalman,0.253927,0.229657,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl0p6_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p6_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.6,pca,0.447207,0.442808,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl0p6_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl1p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,1.0,none,0.542959,0.532434,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl1p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl1p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,1.0,notch,0.587625,0.582997,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl1p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl1p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,1.0,wavelet,0.238902,0.216654,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl1p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl1p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,1.0,kalman,0.271411,0.251062,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl1p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl1p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,1.0,pca,0.478623,0.474604,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/hum_lvl1p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl0p1_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,0.1,none,0.617402,0.614061,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl0p1_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl0p1_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,0.1,notch,0.616173,0.612521,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl0p1_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl0p1_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,0.1,wavelet,0.251059,0.230457,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl0p1_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl0p1_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,0.1,kalman,0.254064,0.232216,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl0p1_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl0p1_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,0.1,pca,0.406638,0.403169,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl0p1_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl0p3_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,0.3,none,0.569868,0.565128,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl0p3_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl0p3_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,0.3,notch,0.567955,0.563417,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl0p3_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl0p3_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,0.3,wavelet,0.274143,0.261028,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl0p3_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl0p3_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,0.3,kalman,0.286436,0.274533,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl0p3_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl0p3_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,0.3,pca,0.404999,0.402450,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl0p3_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl0p6_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,0.6,none,0.396667,0.390681,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl0p6_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl0p6_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,0.6,notch,0.394755,0.388414,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl0p6_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl0p6_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,0.6,wavelet,0.246005,0.223256,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl0p6_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl0p6_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,0.6,kalman,0.258571,0.235838,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl0p6_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl0p6_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,0.6,pca,0.396667,0.392856,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl0p6_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl1p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,1.0,none,0.231662,0.213337,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl1p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl1p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,1.0,notch,0.230706,0.212259,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl1p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl1p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,1.0,wavelet,0.185630,0.153647,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl1p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl1p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,1.0,kalman,0.189182,0.157666,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl1p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_drift_lvl1p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,drift,1.0,pca,0.382188,0.378554,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/drift_lvl1p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl0p1_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.1,none,0.615899,0.612662,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl0p1_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl0p1_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.1,notch,0.615217,0.611957,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl0p1_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl0p1_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.1,wavelet,0.245458,0.223308,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl0p1_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl0p1_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.1,kalman,0.244639,0.217867,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl0p1_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl0p1_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.1,pca,0.408278,0.405384,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl0p1_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl0p3_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.3,none,0.588308,0.583422,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl0p3_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl0p3_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.3,notch,0.588717,0.584005,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl0p3_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl0p3_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.3,wavelet,0.259254,0.244446,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl0p3_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl0p3_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.3,kalman,0.264581,0.248495,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl0p3_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl0p3_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.3,pca,0.391477,0.387876,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl0p3_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl0p6_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.6,none,0.480945,0.476124,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl0p6_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl0p6_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.6,notch,0.486136,0.480728,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl0p6_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl0p6_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.6,wavelet,0.280973,0.270502,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl0p6_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl0p6_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.6,kalman,0.308564,0.300416,,,outputs/dl_noise_eval_full/fold4/dualres_xception2d/motion_lvl0p6_kalman/metrics_summary.json,DL noise eval (window-level)
