experiment_id,category,method_family,model,dataset,subject_setting,split_mode,evaluation_level,noise_type,noise_level,denoise_method,accuracy,macro_f1,std_accuracy,std_macro_f1,source_metrics_file,notes
ml_noise_drift_lvl0p3_wavelet_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.3,wavelet,0.294698,0.291481,0.006213,0.006013,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p3_wavelet_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.3,wavelet,0.553173,0.553312,0.006389,0.006294,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p3_wavelet_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.3,wavelet,0.676619,0.676994,0.005921,0.005573,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p3_kalman_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.3,kalman,0.332231,0.330792,0.005303,0.005350,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p3_kalman_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.3,kalman,0.723031,0.723675,0.002279,0.002234,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p3_kalman_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.3,kalman,0.774770,0.775063,0.004841,0.004763,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p3_pca_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.3,pca,0.314530,0.311160,0.007382,0.006985,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p3_pca_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.3,pca,0.654329,0.655959,0.007381,0.007089,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p3_pca_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.3,pca,0.860491,0.860669,0.003625,0.003623,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p6_none_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,none,0.350179,0.349002,0.007923,0.007918,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p6_none_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,none,0.726009,0.726842,0.004083,0.003838,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p6_none_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,none,0.881307,0.881357,0.005459,0.005397,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p6_notch_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,notch,0.344087,0.342868,0.003753,0.003906,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p6_notch_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,notch,0.723359,0.724204,0.004311,0.004145,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p6_notch_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,notch,0.877619,0.877730,0.003229,0.003205,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p6_wavelet_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,wavelet,0.303194,0.299711,0.008220,0.008824,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p6_wavelet_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,wavelet,0.577485,0.577771,0.007376,0.006855,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p6_wavelet_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,wavelet,0.733849,0.734539,0.007376,0.007245,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p6_kalman_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,kalman,0.328981,0.327604,0.003528,0.003695,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p6_kalman_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,kalman,0.722075,0.722673,0.003307,0.003098,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p6_kalman_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,kalman,0.786598,0.786857,0.005077,0.004952,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p6_pca_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,pca,0.305051,0.301381,0.005648,0.005330,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p6_pca_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,pca,0.652881,0.654570,0.007944,0.007657,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl0p6_pca_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,pca,0.835660,0.835823,0.004062,0.004073,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl1p0_none_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,1.0,none,0.341710,0.339953,0.006092,0.005998,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl1p0_none_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,1.0,none,0.724616,0.725392,0.004134,0.003970,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl1p0_none_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,1.0,none,0.864425,0.864423,0.005516,0.005526,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl1p0_notch_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,1.0,notch,0.340344,0.338616,0.004540,0.004907,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl1p0_notch_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,1.0,notch,0.723468,0.724313,0.004221,0.004137,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl1p0_notch_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,1.0,notch,0.863715,0.863823,0.005900,0.005732,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl1p0_wavelet_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,1.0,wavelet,0.306881,0.303375,0.004331,0.004350,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl1p0_wavelet_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,1.0,wavelet,0.602508,0.603022,0.006275,0.006085,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl1p0_wavelet_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,1.0,wavelet,0.769224,0.769734,0.003529,0.003541,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl1p0_kalman_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,1.0,kalman,0.325320,0.323436,0.005279,0.005407,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl1p0_kalman_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,1.0,kalman,0.717759,0.718382,0.003337,0.003159,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl1p0_kalman_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,1.0,kalman,0.805912,0.806115,0.006892,0.006765,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl1p0_pca_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,1.0,pca,0.300325,0.296486,0.008564,0.008129,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl1p0_pca_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,1.0,pca,0.644822,0.646340,0.007546,0.007228,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_drift_lvl1p0_pca_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,1.0,pca,0.800694,0.801104,0.005751,0.005613,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p1_none_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.1,none,0.368071,0.366645,0.006768,0.006479,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p1_none_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.1,none,0.724206,0.725075,0.003717,0.003582,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p1_none_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.1,none,0.910400,0.910358,0.004461,0.004430,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p1_notch_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.1,notch,0.364438,0.363264,0.006102,0.005802,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p1_notch_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.1,notch,0.722922,0.723698,0.004337,0.004242,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p1_notch_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.1,notch,0.906275,0.906119,0.004531,0.004498,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p1_wavelet_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.1,wavelet,0.286093,0.283482,0.006373,0.006509,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p1_wavelet_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.1,wavelet,0.535990,0.536020,0.007319,0.006773,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p1_wavelet_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.1,wavelet,0.648974,0.648986,0.004189,0.004024,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p1_kalman_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.1,kalman,0.342011,0.340883,0.005180,0.004989,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p1_kalman_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.1,kalman,0.726692,0.727418,0.002262,0.002085,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p1_kalman_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.1,kalman,0.799574,0.799846,0.004681,0.004583,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p1_pca_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.1,pca,0.315268,0.312221,0.007286,0.007489,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p1_pca_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.1,pca,0.652635,0.654375,0.007769,0.007561,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p1_pca_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.1,pca,0.857268,0.857392,0.003388,0.003313,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p3_none_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,none,0.347994,0.346525,0.004407,0.004369,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p3_none_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,none,0.713224,0.713990,0.003705,0.003599,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p3_none_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,none,0.868823,0.868830,0.006423,0.006363,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p3_notch_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,notch,0.348321,0.346634,0.006144,0.005917,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p3_notch_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,notch,0.710219,0.710945,0.004151,0.004048,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p3_notch_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,notch,0.865873,0.865833,0.005960,0.005958,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p3_wavelet_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,wavelet,0.276095,0.272591,0.005687,0.005316,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p3_wavelet_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,wavelet,0.523233,0.522875,0.005130,0.005027,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p3_wavelet_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,wavelet,0.629306,0.629258,0.006092,0.006346,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p3_kalman_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,kalman,0.326358,0.324524,0.005104,0.004803,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p3_kalman_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,kalman,0.712104,0.712681,0.002086,0.001935,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p3_kalman_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,kalman,0.775726,0.775853,0.004214,0.004071,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p3_pca_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,pca,0.296391,0.291910,0.009673,0.009176,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p3_pca_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,pca,0.641462,0.643015,0.005515,0.005353,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p3_pca_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,pca,0.806376,0.806620,0.004052,0.003929,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p6_none_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,none,0.318627,0.316683,0.005628,0.005450,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p6_none_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,none,0.697763,0.698497,0.004365,0.004192,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p6_none_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,none,0.817002,0.817047,0.004040,0.004013,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p6_notch_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,notch,0.317371,0.314998,0.008365,0.008403,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p6_notch_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,notch,0.692190,0.692847,0.004344,0.004197,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p6_notch_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,notch,0.814325,0.814284,0.005836,0.005711,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p6_wavelet_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,wavelet,0.267708,0.263589,0.007059,0.007412,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p6_wavelet_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,wavelet,0.517142,0.516772,0.012002,0.011999,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p6_wavelet_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,wavelet,0.615456,0.615097,0.006152,0.005942,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p6_kalman_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,kalman,0.307154,0.304192,0.004878,0.004469,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p6_kalman_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,kalman,0.695086,0.695760,0.004414,0.004112,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p6_kalman_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,kalman,0.749283,0.749486,0.006144,0.006077,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p6_pca_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,pca,0.273773,0.267836,0.004307,0.003638,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p6_pca_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,pca,0.622449,0.623599,0.004897,0.004856,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl0p6_pca_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.6,pca,0.750458,0.750656,0.004486,0.004464,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl1p0_none_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,none,0.299178,0.295952,0.004302,0.004112,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl1p0_none_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,none,0.678340,0.679149,0.006773,0.006448,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl1p0_none_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,none,0.788429,0.788518,0.006393,0.006359,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl1p0_notch_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,notch,0.297019,0.293906,0.008487,0.008496,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl1p0_notch_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,notch,0.675800,0.676642,0.003169,0.002806,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl1p0_notch_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,notch,0.784331,0.784329,0.005017,0.004978,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl1p0_wavelet_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,wavelet,0.257847,0.252718,0.005200,0.004756,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl1p0_wavelet_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,wavelet,0.510941,0.510270,0.007059,0.006781,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl1p0_wavelet_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,wavelet,0.607944,0.607231,0.008087,0.008085,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl1p0_kalman_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,kalman,0.295080,0.291495,0.006565,0.006804,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl1p0_kalman_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,kalman,0.689923,0.690593,0.004715,0.004395,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl1p0_kalman_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,kalman,0.733303,0.733522,0.007928,0.007651,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl1p0_pca_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,pca,0.259650,0.252797,0.006269,0.005798,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl1p0_pca_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,pca,0.609638,0.610822,0.004623,0.004285,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_motion_lvl1p0_pca_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,1.0,pca,0.718633,0.718710,0.004696,0.004535,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_spikes_lvl0p1_none_lda,noise_robustness,ML,LDA,db5,subjects=1-3 (5-fold CV),5-fold CV,window,spikes,0.1,none,0.371869,0.370659,0.005812,0.005740,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_spikes_lvl0p1_none_svm_rbf,noise_robustness,ML,SVM_RBF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,spikes,0.1,none,0.726364,0.727163,0.004310,0.004220,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
ml_noise_spikes_lvl0p1_none_rf,noise_robustness,ML,RF,db5,subjects=1-3 (5-fold CV),5-fold CV,window,spikes,0.1,none,0.917639,0.917575,0.004873,0.004874,report\robust_db5_noise.csv,ML robust eval (TD/FD/AR + 5-fold CV)
