experiment_id,category,method_family,model,dataset,subject_setting,split_mode,evaluation_level,noise_type,noise_level,denoise_method,accuracy,macro_f1,std_accuracy,std_macro_f1,source_metrics_file,notes
dl_noise_motion_lvl0p6_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,0.6,pca,0.292446,0.278387,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/motion_lvl0p6_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,none,0.299822,0.297523,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/motion_lvl1p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,notch,0.303920,0.301489,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/motion_lvl1p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,wavelet,0.241770,0.225108,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/motion_lvl1p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,kalman,0.285890,0.275850,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/motion_lvl1p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_motion_lvl1p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,motion,1.0,pca,0.217183,0.206374,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/motion_lvl1p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,none,0.606065,0.603588,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl0p1_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,notch,0.605245,0.602671,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl0p1_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,wavelet,0.251605,0.230730,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl0p1_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,kalman,0.243409,0.215116,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl0p1_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p1_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.1,pca,0.371807,0.353893,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl0p1_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,none,0.595684,0.593008,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl0p3_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,notch,0.595957,0.592947,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl0p3_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,wavelet,0.262806,0.245611,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl0p3_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,kalman,0.252151,0.227444,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl0p3_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p3_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.3,pca,0.373446,0.355595,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl0p3_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,none,0.548422,0.546289,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl0p6_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,notch,0.548286,0.545949,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl0p6_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,wavelet,0.269089,0.257658,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl0p6_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,kalman,0.275509,0.257333,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl0p6_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl0p6_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,0.6,pca,0.350089,0.333520,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl0p6_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,none,0.452944,0.452877,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl1p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,notch,0.454856,0.455582,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl1p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,wavelet,0.274143,0.268435,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl1p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,kalman,0.292037,0.281813,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl1p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_spikes_lvl1p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,spikes,1.0,pca,0.300642,0.286298,,,outputs/dl_noise_eval_full/fold3/dualres_xception2d/spikes_lvl1p0_pca/metrics_summary.json,DL noise eval (window-level)
