epoch,train_loss,val_loss,val_accuracy,val_macro_f1,elapsed_seconds
1,2.3722832231567197,2.2816199888673054,0.13304193416199972,0.06996223177945457,5.178943872451782
2,2.3299505583278797,2.2696228969489565,0.14492555661794837,0.07882134939941973,1.708542823791504
3,2.3056969958395883,2.266814992102488,0.14233028274825843,0.10398098741144346,1.7092702388763428
4,2.2939760726322596,2.2586033160919996,0.15790192596639804,0.12150841204509041,1.7113025188446045
5,2.2827304324391706,2.255316767531688,0.15134544461139188,0.1268419104260486,1.713374376296997
6,2.270306299054593,2.2406795729934283,0.17388334926922552,0.1391004638546411,1.811553716659546
7,2.251760375567566,2.227743756004149,0.18043983062423166,0.16171949683273795,1.7263975143432617
8,2.2366274990092205,2.213216429312948,0.1971042207348723,0.15100564535314884,1.7165729999542236
9,2.2171135283482526,2.177334353077397,0.2234667395164595,0.19160673817180313,1.7114944458007812
10,2.191155862070123,2.1362580039465042,0.2487365114055457,0.2211288921487035,1.711834192276001
11,2.17475062401127,2.1336481607997535,0.24696079770523152,0.2111102643171628,1.7137959003448486
12,2.1530630990255673,2.1350671538334858,0.23439420844146974,0.18447567070392545,1.722644567489624
13,2.1311231046012775,2.10821498936764,0.2584346400764923,0.2221557711289412,1.711068868637085
14,2.106170910364833,2.0356031275889763,0.3159404452943587,0.2954023110327349,1.7122750282287598
15,2.084450950281728,2.0207693843694354,0.3149842917634203,0.2938205331940821,1.7116131782531738
16,2.058222812524071,2.0030609389957617,0.3087009971315394,0.28792089639884716,1.7092726230621338
17,2.033383872632201,1.990602238421524,0.3129353913399809,0.2903701916842619,1.8100638389587402
18,2.007541538256327,1.9469615595048608,0.33888813003688023,0.32032234479577737,1.7219696044921875
19,1.9814777506366559,1.9034024356997838,0.36784592268815736,0.3494102011883148,1.716965913772583
20,1.956504317141871,1.8871207816762654,0.3735828438737877,0.3603756225182161,1.7143852710723877
21,1.9409527637625836,1.8562927615071008,0.38669580658380004,0.3811589152978009,1.7178928852081299
22,1.9130092777208345,1.8211813991373638,0.4122387651960115,0.39781285365345875,1.725078821182251
23,1.8891403917676899,1.7889303740476783,0.42535172790602377,0.41763840186386564,1.7242138385772705
24,1.8630260868385118,1.776509550877761,0.43218139598415517,0.4243119659122205,1.7267920970916748
25,1.8401362552584208,1.7746102919980422,0.4302690889222784,0.4232075236495958,1.7259068489074707
26,1.8275824718857419,1.7439466810278548,0.43983062423166236,0.43404370783918045,1.724088430404663
27,1.8040989430542826,1.717561894957281,0.46332468242043434,0.46175548105381853,1.8233349323272705
28,1.7872034816841804,1.713690313252737,0.44898237945635844,0.4396820993540807,1.7332215309143066
29,1.76333424654795,1.6676124292487509,0.4844966534626417,0.4824026467483039,1.7188549041748047
30,1.7455872795127558,1.6460649349246255,0.48996038792514685,0.48866901128534657,1.7223925590515137
31,1.7220941476444163,1.647271218675682,0.4958339024723398,0.4938538563964382,1.723895788192749
32,1.7053227628902832,1.6338312708277989,0.4909165414560852,0.4869182687889443,1.7140114307403564
33,1.6893301423090399,1.5987770372589272,0.5037563174429722,0.49970847581103817,1.7105555534362793
34,1.6666343754091704,1.5901184778300779,0.4941947821335883,0.49107598045929707,1.7119255065917969
35,1.65141037138399,1.5611255364964494,0.5190547739379866,0.5142635563484239,1.7220261096954346
36,1.6344060550266808,1.5422264755529356,0.5276601557164322,0.5250301486580841,1.7116625308990479
37,1.6146594741038898,1.531828972798621,0.5301188362245595,0.523483307668551,1.8084077835083008
38,1.601472804059533,1.5204730603623595,0.540226744980194,0.5319956528894648,1.7220890522003174
39,1.5812714563533001,1.4925767848472455,0.5500614670127032,0.5447611168776514,1.7098064422607422
40,1.5793551768796361,1.4636928096948922,0.5687747575467832,0.5657314185727327,1.7258856296539307
41,1.5521793886927573,1.471470141733235,0.5537494877748942,0.5476887063021557,1.7121498584747314
42,1.5379469015428424,1.4396391668503377,0.5741018986477258,0.5696050106644315,1.7165207862854004
43,1.5250251236087826,1.426522668667332,0.5739653052861631,0.5732535345659443,1.7176902294158936
44,1.5127462651282921,1.4407620599663595,0.5705504712470973,0.5665732102020685,1.7147293090820312
45,1.4918184538189327,1.3974252545496526,0.5903565086736785,0.58734577860573,1.71663236618042
46,1.4807263701373994,1.3947134772507712,0.5939079360743068,0.5909116989612369,1.7192580699920654
47,1.466027405548009,1.3861229978873257,0.5965032099439967,0.5948464145038733,1.716785192489624
48,1.456871411101899,1.4040640843499148,0.5848927742111734,0.5808895901613664,1.8076462745666504
49,1.4387515003252973,1.3755526923690398,0.6033328780221281,0.6010865485342556,1.718181848526001
50,1.4317023603025558,1.3603004384213435,0.6102991394618221,0.6084605295939756,1.7135281562805176
