epoch,train_loss,val_loss,val_accuracy,val_macro_f1,elapsed_seconds
1,2.3736431458417107,2.283359564029687,0.1305832536538724,0.07248191477724007,98.14056611061096
2,2.3269952840653954,2.2726527365353766,0.13891544870919273,0.09739497351729035,75.64481854438782
3,2.3089519051597147,2.2687646882193055,0.139188635432318,0.08554733770947136,79.86729073524475
4,2.292677113102816,2.262842209543333,0.15257478486545553,0.10457517570430117,84.07204961776733
5,2.2849440624578863,2.253486827624461,0.149842917634203,0.11470365745067772,140.94404435157776
6,2.26646565353256,2.2456918097213228,0.16391203387515366,0.11759434374008951,85.30130171775818
7,2.251392188608006,2.220373996537397,0.18972817921049037,0.16181340846784412,115.17531728744507
8,2.2308954571227386,2.201475314406192,0.20215817511268952,0.17404765497743985,251.39425253868103
9,2.2110412704382325,2.1648670953245963,0.2297500341483404,0.20058490740585974,200.70817708969116
10,2.187642391599434,2.13788042878082,0.2342576150799071,0.20304976420564294,177.6441969871521
