epoch,train_loss,val_loss,val_accuracy,val_macro_f1,elapsed_seconds
1,2.422380666655752,2.2692927391959468,0.14290830945558738,0.1007495781846727,735.7338743209839
2,2.288077552053151,2.2281249812817507,0.18964899713467048,0.14578732856261223,841.9913592338562
3,2.199605777338372,2.1231119806923635,0.23191260744985673,0.20467789870794945,1087.4094200134277
4,2.079342524884226,2.0346328139646688,0.2686246418338109,0.23851690888626834,543.7729620933533
